orgId	expName	expDesc	timeZeroSet	num	nMapped	nPastEnd	nGenic	nUsed	gMed	gMedt0	gMean	cor12	mad12	mad12c	mad12c_t0	opcor	adjcor	gccor	maxFit	expGroup	expDescLong	mutantLibrary	person	dateStarted	setName	seqindex	media	temperature	pH	vessel	aerobic	liquid	shaking	condition_1	units_1	concentration_1	condition_2	units_2	concentration_2	condition_3	units_3	concentration_3	condition_4	units_4	concentration_4	growthPlate	growthWells
Keio	set22IT071	T7_phage 0.000015625 MOI TC4	21-Aug-17 Keio_ML9_set22	1046	2346037	0	1619566	1617911	292	1124	427.002111375033	0.186620303384184	0.18128518061121	0.732881098629251	0.691137449267446	0.149347097912817	0.0190298955059347	0.116110843484432	1.98591764890862	phage	T7_phage 0.000015625 MOI TC4	Keio_ML9a	Crystal	21-Aug-17	Keio_ML9_set22	IT071	LB_plus_SM_buffer	37		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	T7_phage	MOI	0.000015625											
Keio	set22IT072	T7_phage 0.0000015625 MOI TC4	21-Aug-17 Keio_ML9_set22	1047	1919700	0	1323386	1322112	237	1124	348.934283452098	0.119776694600383	0.171447701657204	0.710493382805015	0.691137449267446	0.120042287233946	0.024487098444942	0.0631763722842924	2.090454081644	phage	T7_phage 0.0000015625 MOI TC4	Keio_ML9a	Crystal	21-Aug-17	Keio_ML9_set22	IT072	LB_plus_SM_buffer	37		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	T7_phage	MOI	1.56E-06											
Keio	set22IT075	T7_phage 0.000015625 MOI TC5	21-Aug-17 Keio_ML9_set22	1050	2484750	0	1711201	1709619	310	1124	451.205859065717	0.116836043008881	0.166020931646308	0.724286436685423	0.691137449267446	0.129180356191032	0.0351315772827346	0.0728210992478089	1.69496414255748	phage	T7_phage 0.000015625 MOI TC5	Keio_ML9a	Crystal	21-Aug-17	Keio_ML9_set22	IT075	LB_plus_SM_buffer	37		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	T7_phage	MOI	0.000015625											
Keio	set22IT076	T7_phage 0.0000015625 MOI TC5	21-Aug-17 Keio_ML9_set22	1051	2453294	0	1690953	1689477	302	1124	445.889944576405	0.128014734898586	0.173604379792596	0.709202175188621	0.691137449267446	0.118366108784618	0.00725493354493161	0.0959706069203714	1.87604270902501	phage	T7_phage 0.0000015625 MOI TC5	Keio_ML9a	Crystal	21-Aug-17	Keio_ML9_set22	IT076	LB_plus_SM_buffer	37		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	T7_phage	MOI	1.56E-06											
Keio	set22IT080	T7_phage 0.0000015625 MOI TC6	21-Aug-17 Keio_ML9_set22	1055	2132106	0	1468083	1466853	264	1124	387.134600158353	0.175579136070614	0.183471988905869	0.709856993244158	0.691137449267446	0.163456864855258	-0.00902541152709905	0.0220368256164959	2.42717254097879	phage	T7_phage 0.0000015625 MOI TC6	Keio_ML9a	Crystal	21-Aug-17	Keio_ML9_set22	IT080	LB_plus_SM_buffer	37		48 well microplate; Tecan Infinite F200	Aerobic	Liquid	orbital	T7_phage	MOI	1.56E-06											
Keio	set25S2	1/2ON soft	12/18/2017 Keio_ML9_set25	1057	2393705	0	1648465	1647481	254	215	434.806281340723	0.207156740887193	0.186061051747372	0.740705160505539	0.699340521866289	0.105578311494505	0.0653964874830652	-0.0144434464016246	1.81132820449264	bacterial adhesion	1/2ON soft	Keio_ML9a	Fangchao	12/18/2017	Keio_ML9_set25	S2	PBS then LB recovery	37		petridish then flask	Aerobic	Liquid	None then 200 rpm														
Keio	set25S3	1/2ON stiff	12/18/2017 Keio_ML9_set25	1058	2470162	0	1702981	1701896	252	215	449.167590393244	0.238405999635863	0.173549862457062	0.727393155539185	0.699340521866289	0.0989090459903917	0.0443143206394646	-0.0341666359369813	2.25363447167142	bacterial adhesion	1/2ON stiff	Keio_ML9a	Fangchao	12/18/2017	Keio_ML9_set25	S3	PBS then LB recovery	37		petridish then flask	Aerobic	Liquid	None then 200 rpm														
Keio	set25S4	1/10ON soft	12/18/2017 Keio_ML9_set25	1059	2405711	0	1657219	1656175	251	215	437.100818157825	0.196789866850158	0.175481766834227	0.737285411294232	0.699340521866289	0.147457115436215	0.0145200645625061	-0.0377466185901777	1.53299159761702	bacterial adhesion	1/10ON soft	Keio_ML9a	Fangchao	12/18/2017	Keio_ML9_set25	S4	PBS then LB recovery	37		petridish then flask	Aerobic	Liquid	None then 200 rpm														
Keio	set25S5	1/10ON stiff	12/18/2017 Keio_ML9_set25	1060	2366924	0	1630888	1629836	251	215	430.149379783584	0.228021133051059	0.19764229874747	0.727724558922612	0.699340521866289	0.126260380650324	0.0244714750817377	-0.0082246903281823	1.90998077193363	bacterial adhesion	1/10ON stiff	Keio_ML9a	Fangchao	12/18/2017	Keio_ML9_set25	S5	PBS then LB recovery	37		petridish then flask	Aerobic	Liquid	None then 200 rpm														
Keio	set26IT001	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.8x; and D-Glucose 22.2 mM	2-May-18 Keio_ML9_set26	1061	2878061	0	1989342	1987283	349	861	524.487463710742	0.247497084398603	0.185120543619623	0.717650709826712	0.688088189520007	0.109576541191572	0.0568393280852923	-0.0215673499189336	6.10352913144459	supernatant	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.8x; and D-Glucose 22.2 mM	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT001	Fungal_growth_media_mCAFEs_v1_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.8	D-Glucose	mM	22.2							Plate1a	A1
Keio	set26IT002	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.67x; and D-Glucose 37 mM	2-May-18 Keio_ML9_set26	1062	3651851	0	2516514	2513987	446	861	663.496173132753	0.222126122523148	0.175448011956825	0.699792422072503	0.688088189520007	0.13758426058171	0.057465294564017	-0.0299983097323002	3.60944291893075	supernatant	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.67x; and D-Glucose 37 mM	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT002	Fungal_growth_media_mCAFEs_v1_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.67	D-Glucose	mM	37							Plate1a	A2
Keio	set26IT003	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.5x; and D-Glucose 55.5 mM	2-May-18 Keio_ML9_set26	1063	3224866	0	2216339	2214138	391	861	584.359461599367	0.297132310360145	0.154548479539079	0.714886405328836	0.688088189520007	0.15604947634886	0.0926941177397719	-0.0245648967815501	2.38955550203651	supernatant	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.5x; and D-Glucose 55.5 mM	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT003	Fungal_growth_media_mCAFEs_v1_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.5	D-Glucose	mM	55.5							Plate1a	A3
Keio	set26IT004	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.25x; and D-Glucose 83.25 mM	2-May-18 Keio_ML9_set26	1064	3765376	0	2589582	2586943	466	861	682.750857746107	0.207218687076679	0.184495435949165	0.725513153527566	0.688088189520007	0.165223539587651	0.038601804774245	-0.0563607375015603	1.46746424544751	supernatant	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.25x; and D-Glucose 83.25 mM	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT004	Fungal_growth_media_mCAFEs_v1_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.25	D-Glucose	mM	83.25							Plate1a	A4
Keio	set26IT005	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.1x; and D-Glucose 99.9 mM	2-May-18 Keio_ML9_set26	1065	3627455	0	2494874	2492337	450	861	657.782264449723	0.244118823608554	0.147677212887721	0.718552044018748	0.688088189520007	0.170844591084555	0.0208846327425191	-0.0483635374956684	1.73662548578746	supernatant	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.1x; and D-Glucose 99.9 mM	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT005	Fungal_growth_media_mCAFEs_v1_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.1	D-Glucose	mM	99.9							Plate1a	A5
Keio	set26IT006	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma harzianum T22 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 1x	2-May-18 Keio_ML9_set26	1066	3645848	0	2513704	2511085	455	861	662.730271839535	0.117430204787924	0.218460662094429	0.744082194869536	0.688088189520007	0.118183329451453	-0.00616873635799657	0.0162522483410355	1.43197382939329	supernatant	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma harzianum T22 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 1x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT006	Fungal_growth_media_mCAFEs_v1_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma harzianum T22 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	1										Plate1a	A6
Keio	set26IT007	RCH2_defined_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.8x	2-May-18 Keio_ML9_set26	1067	3526351	0	2475746	2473483	387	861	652.806281340723	0.320893044544739	0.157363851413012	0.727489592794508	0.688088189520007	0.181147317749365	0.00619851048384452	-0.0368525011572635	8.37670086356883	supernatant	RCH2_defined_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.8x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT007	RCH2_defined_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.8										Plate1a	B1
Keio	set26IT008	RCH2_defined_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.67x	2-May-18 Keio_ML9_set26	1068	3401148	0	2345084	2342768	405	861	618.307732911058	0.398801183736158	0.146202456779176	0.726610346583366	0.688088189520007	0.228663841148872	0.0147198874699889	-0.0394837052408619	5.21875494869265	supernatant	RCH2_defined_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.67x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT008	RCH2_defined_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.67										Plate1a	B2
Keio	set26IT009	RCH2_defined_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.5x	2-May-18 Keio_ML9_set26	1069	3061888	0	2104857	2102633	373	861	554.93085246767	0.3164284496892	0.15119564997798	0.70713216597935	0.688088189520007	0.207482913843486	0.0674922450232098	-0.0634577670151449	2.60201112851738	supernatant	RCH2_defined_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.5x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT009	RCH2_defined_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.5										Plate1a	B3
Keio	set26IT010	RCH2_defined_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.25x	2-May-18 Keio_ML9_set26	1070	4020546	0	2759096	2756394	480	861	727.472684085511	0.280748236625286	0.14150844700259	0.693603886633563	0.688088189520007	0.223027389363568	0.0533095992653241	-0.0678650210289981	1.86646395891314	supernatant	RCH2_defined_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.25x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT010	RCH2_defined_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.25										Plate1a	B4
Keio	set26IT011	RCH2_defined_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.1x	2-May-18 Keio_ML9_set26	1071	3585086	0	2461890	2459592	442	861	649.140142517815	0.285401602750352	0.130072922810134	0.709324468659533	0.688088189520007	0.187707553549144	0.0307095464815928	-0.0786837668796344	1.54888732087505	supernatant	RCH2_defined_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.1x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT011	RCH2_defined_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.1										Plate1a	B5
Keio	set26IT012	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma harzianum M10 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 1x	2-May-18 Keio_ML9_set26	1072	3162934	0	2175736	2173530	393	861	573.642121931908	0.194108807984435	0.175473535876581	0.70313924972317	0.688088189520007	0.138769307311624	-0.0359297321146675	-0.0236818797547289	1.92593894753971	supernatant	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma harzianum M10 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 1x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT012	Fungal_growth_media_mCAFEs_v1_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma harzianum M10 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	1										Plate1a	B6
Keio	set26IT013	LB 0.5x with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.5x	2-May-18 Keio_ML9_set26	1073	3645022	0	2556275	2553883	413	861	674.025600422275	0.307195760072876	0.140459433040951	0.699177906494051	0.688088189520007	0.175690052655816	0.0488019274029345	-0.0303580798889471	8.32070977539985	supernatant	LB 0.5x with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.5x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT013	LB	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.5										Plate1a	C1
Keio	set26IT014	LB 0.5x with Supernatant; Trichoderma harzianum M10 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.5x	2-May-18 Keio_ML9_set26	1074	3734587	0	2570908	2568541	451	861	677.894167326471	0.175656900831913	0.134608520021074	0.69211477694019	0.688088189520007	0.109690079887269	0.0910465792157994	-0.0399439066241961	2.2822672711194	supernatant	LB 0.5x with Supernatant; Trichoderma harzianum M10 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.5x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT014	LB	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma harzianum M10 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.5										Plate1a	C2
Keio	set26IT015	LB 0.5x with Supernatant; Trichoderma harzianum T22 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.5x	2-May-18 Keio_ML9_set26	1075	3481594	0	2397485	2395302	407	861	632.172604908947	0.197281351245274	0.130056899719828	0.706194212078368	0.688088189520007	0.121654737213286	0.0735244569273546	-0.0634977429499295	2.35427831042067	supernatant	LB 0.5x with Supernatant; Trichoderma harzianum T22 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.5x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT015	LB	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma harzianum T22 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.5										Plate1a	C3
Keio	set26IT017	LB 0.5x with Supernatant; Trichoderma harzianum M10 grown as spores in 0.5x MS_media_noCarbon with Brachypodium distachyon roots for 27 days 0.5x	2-May-18 Keio_ML9_set26	1077	3765767	0	2594232	2591873	470	861	684.051992610187	0.191183016545218	0.120007724521044	0.694366617545309	0.688088189520007	0.202250510721148	-7.13863210245902e-05	-0.0329793028466802	1.82895981683914	supernatant	LB 0.5x with Supernatant; Trichoderma harzianum M10 grown as spores in 0.5x MS_media_noCarbon with Brachypodium distachyon roots for 27 days 0.5x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT017	LB	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma harzianum M10 grown as spores in 0.5x MS_media_noCarbon with Brachypodium distachyon roots for 27 days	x	0.5										Plate1a	C5
Keio	set26IT018	RCH2_defined_glucose with Supernatant; Trichoderma harzianum M10 and Trichoderma harzanium TH1 and Trichoderma harzianum M10 grown as spores in 0.5x MS_media_noCarbon with Brachypodium distachyon roots for 27 days 0.5x	2-May-18 Keio_ML9_set26	1078	3721464	0	2554997	2552537	429	861	673.670361572974	0.309957271826918	0.129535213609376	0.711398461368476	0.688088189520007	0.24055047931506	0.11685664139458	-0.0975880245509995	2.11901417027525	supernatant	RCH2_defined_glucose with Supernatant; Trichoderma harzianum M10 and Trichoderma harzanium TH1 and Trichoderma harzianum M10 grown as spores in 0.5x MS_media_noCarbon with Brachypodium distachyon roots for 27 days 0.5x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT018	RCH2_defined_glucose	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma harzianum M10 and Trichoderma harzanium TH1 and Trichoderma harzianum M10 grown as spores in 0.5x MS_media_noCarbon with Brachypodium distachyon roots for 27 days	x	0.5										Plate1a	C6
Keio	set26IT019	RCH2_defined_glucose with Brachypodium distachyon 13-day exudates 0.5x	2-May-18 Keio_ML9_set26	1079	3535910	0	2427760	2425514	406	861	640.146212721035	0.287538108293198	0.136226704614995	0.711798621863481	0.688088189520007	0.24410043532635	0.0983148847041123	-0.0956842227103595	1.81617203229622	exudates	RCH2_defined_glucose with Brachypodium distachyon 13-day exudates 0.5x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT019	RCH2_defined_glucose	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Brachypodium distachyon 13-day exudates	x	0.5										Plate1a	D1
Keio	set26IT020	RCH2_defined_glucose with Brachypodium distachyon 27-day exudates 0.5x	2-May-18 Keio_ML9_set26	1080	3664823	0	2513306	2510897	422	861	662.68065452626	0.329837519773325	0.132432975017333	0.697187121817691	0.688088189520007	0.229986318254918	0.129068139165153	-0.114080486628048	1.04539286291898	exudates	RCH2_defined_glucose with Brachypodium distachyon 27-day exudates 0.5x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT020	RCH2_defined_glucose	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Brachypodium distachyon 27-day exudates	x	0.5										Plate1a	D2
Keio	set26IT021	LB 0.75x with Supernatant; Trichoderma harzianum M10 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.25x	2-May-18 Keio_ML9_set26	1081	2976688	0	2050958	2048955	348	861	540.764053840063	0.171032021815826	0.132694852181707	0.707926146268596	0.688088189520007	0.089224669348934	0.0349506879941468	-0.0652348845190768	1.3064812462544	supernatant	LB 0.75x with Supernatant; Trichoderma harzianum M10 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.25x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT021	LB	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma harzianum M10 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.25										Plate1a	D3
Keio	set26IT022	LB 0.75x with Supernatant; Trichoderma harzianum T22 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.25x	2-May-18 Keio_ML9_set26	1082	3373872	0	2324637	2322645	391	861	612.996832937451	0.15376897047326	0.129264170505469	0.703549794808195	0.688088189520007	0.132995456933751	-0.00439898212131055	-0.0366138261874835	1.08061224346944	supernatant	LB 0.75x with Supernatant; Trichoderma harzianum T22 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.25x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT022	LB	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma harzianum T22 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.25										Plate1a	D4
Keio	set26IT023	LB 0.5x with Supernatant; Trichoderma harzanium TH1 grown as spores in 0.5x MS_media_noCarbon with Brachypodium distachyon roots for 27 days 0.5x	2-May-18 Keio_ML9_set26	1083	3541880	0	2440004	2437718	438	861	643.367115333861	0.223942436393079	0.12681652639187	0.705532395324174	0.688088189520007	0.171732555407022	0.0194530198373433	-0.0257693785627742	1.4373394417423	supernatant	LB 0.5x with Supernatant; Trichoderma harzanium TH1 grown as spores in 0.5x MS_media_noCarbon with Brachypodium distachyon roots for 27 days 0.5x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT023	LB	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma harzanium TH1 grown as spores in 0.5x MS_media_noCarbon with Brachypodium distachyon roots for 27 days	x	0.5										Plate1a	D5
Keio	set26IT024	LB 0.5x with Supernatant; Trichoderma virens RS grown as spores in 0.5x MS_media_noCarbon with Brachypodium distachyon roots for 27 days 0.5x	2-May-18 Keio_ML9_set26	1084	3385630	0	2330590	2328533	424	861	614.550804961731	0.231375251596486	0.124937834736219	0.70105828115208	0.688088189520007	0.180548998247663	0.005235570013032	-0.0356117195245294	1.6626540390077	supernatant	LB 0.5x with Supernatant; Trichoderma virens RS grown as spores in 0.5x MS_media_noCarbon with Brachypodium distachyon roots for 27 days 0.5x	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT024	LB	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens RS grown as spores in 0.5x MS_media_noCarbon with Brachypodium distachyon roots for 27 days	x	0.5										Plate1a	D6
Keio	set26IT025	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.8x; and D-Glucose 22.2 mM	2-May-18 Keio_ML9_set26	1085	3394368	0	2356527	2354294	408	861	621.349696489839	0.249734315699413	0.188839330420597	0.709905390017566	0.688088189520007	0.183731150646356	0.0588055965569084	-0.0281263933385937	6.77006737718886	supernatant	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.8x; and D-Glucose 22.2 mM	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT025	Fungal_growth_media_mCAFEs_v1_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.8	D-Glucose	mM	22.2							Plate1b	A1
Keio	set26IT026	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.67x; and D-Glucose 37 mM	2-May-18 Keio_ML9_set26	1086	3128943	0	2155715	2153550	383	861	568.368962787015	0.284214573465939	0.150258268796455	0.70923066738818	0.688088189520007	0.178203130726152	0.0789241667384324	-0.0137762021302915	4.07618937021449	supernatant	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.67x; and D-Glucose 37 mM	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT026	Fungal_growth_media_mCAFEs_v1_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.67	D-Glucose	mM	37							Plate1b	A2
Keio	set26IT027	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.5x; and D-Glucose 55.5 mM	2-May-18 Keio_ML9_set26	1087	3414828	0	2348183	2345906	414	861	619.135919767749	0.293930448165	0.161105244105637	0.702661940349687	0.688088189520007	0.193237653959929	-0.0162474470055839	-0.033317613505217	2.31728415092893	supernatant	Fungal_growth_media_mCAFEs_v1_noCarbon with Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted 0.5x; and D-Glucose 55.5 mM	Keio_ML9a	Trenton	2-May-18	Keio_ML9_set26	IT027	Fungal_growth_media_mCAFEs_v1_noCarbon	30		24-well transparent microplate; Multitron	Aerobic	Liquid	700 rpm	Supernatant; Trichoderma virens G41 grown in Fungal_growth_media_mCAFEs_v1, filtered and pH-adjusted	x	0.5	D-Glucose	mM	55.5							Plate1b	A3
